id,tcg_id
959420,xy8-77
959206,xy8-18
959370,xy8-18
959245,xy8-57
959404,xy8-57
959306,xy8-117
959456,xy8-117
959304,xy8-115
959305,xy8-116
959454,xy8-115
959455,xy8-116
959262,xy8-73
959416,xy8-73
959226,xy8-38
959386,xy8-38
959213,xy8-25
959375,xy8-25
959325,xy8-136
959475,xy8-136
959290,xy8-101
959442,xy8-101
959326,xy8-137
959476,xy8-137
959291,xy8-102
5872661,xy8-102
959443,xy8-102
959292,xy8-103
959293,xy8-104
959444,xy8-103
959299,xy8-110
959450,xy8-110
959234,xy8-46
959394,xy8-46
959235,xy8-47
959395,xy8-47
959273,xy8-84
959426,xy8-84
959247,xy8-58
959405,xy8-58
5943869,xy8-60
6870162,xy8-60
959249,xy8-60
959407,xy8-60
959327,xy8-138
959351,xy8-162
5529567,xy8-138
959477,xy8-138
959345,xy8-155
959222,xy8-34
959328,xy8-139
959478,xy8-139
959205,xy8-17
959369,xy8-17
959215,xy8-27
959377,xy8-27
959288,xy8-99
959440,xy8-99
959248,xy8-59
959406,xy8-59
959276,xy8-87
959429,xy8-87
959300,xy8-111
959451,xy8-111
959329,xy8-140
959479,xy8-140
959330,xy8-141
959480,xy8-141
959272,xy8-83
959425,xy8-83
959308,xy8-119
959458,xy8-119
959343,xy8-153
959209,xy8-21
959331,xy8-142
959481,xy8-142
959282,xy8-93
959434,xy8-93
959332,xy8-143
959482,xy8-143
959258,xy8-69
959412,xy8-69
959341,xy8-156
959223,xy8-35
959344,xy8-154
959210,xy8-22
959348,xy8-159
959349,xy8-160
959252,xy8-63
959253,xy8-64
959239,xy8-51
959240,xy8-52
959398,xy8-51
959399,xy8-52
959241,xy8-53
959400,xy8-53
959242,xy8-54
959401,xy8-54
959271,xy8-82
959424,xy8-82
959267,xy8-78
959268,xy8-79
6142768,xy8-78
6401414,xy8-78
6748683,xy8-78
6736412,xy8-78
959421,xy8-78
959274,xy8-85
959427,xy8-85
959303,xy8-114
959453,xy8-114
959346,xy8-157
959347,xy8-158
959352,xy8-163
959353,xy8-164
959250,xy8-61
959251,xy8-62
959333,xy8-144
959483,xy8-144
959254,xy8-65
959408,xy8-65
959255,xy8-66
959409,xy8-66
959286,xy8-97
959438,xy8-97
959309,xy8-120
959459,xy8-120
959320,xy8-131
959321,xy8-132
959470,xy8-131
959471,xy8-132
959301,xy8-112
959302,xy8-113
6646552,xy8-112
959452,xy8-112
959221,xy8-33
959383,xy8-33
959275,xy8-86
959428,xy8-86
959229,xy8-41
959389,xy8-41
959193,xy8-5
959358,xy8-5
959211,xy8-23
959373,xy8-23
959334,xy8-145
5435976,xy8-145
6688524,xy8-145
959484,xy8-145
959246,xy8-1
959354,xy8-1
959190,xy8-2
959355,xy8-2
959236,xy8-48
959396,xy8-48
959270,xy8-81
959423,xy8-81
959191,xy8-3
959356,xy8-3
959224,xy8-36
959384,xy8-36
959225,xy8-37
959385,xy8-37
959335,xy8-146
3920949,xy8-146a
2423652,xy8-146a
959485,xy8-146
959207,xy8-19
959371,xy8-19
959198,xy8-10
959363,xy8-10
959237,xy8-49
959238,xy8-50
959397,xy8-49
959243,xy8-55
959402,xy8-55
959342,xy8-152
959491,xy8-152
959289,xy8-100
959257,xy8-68
959441,xy8-100
959411,xy8-68
959219,xy8-31
959220,xy8-32
959381,xy8-31
959382,xy8-32
959336,xy8-147
959486,xy8-147
959318,xy8-129
959468,xy8-129
959264,xy8-75
959418,xy8-75
959265,xy8-76
959419,xy8-76
959201,xy8-13
959365,xy8-13
959216,xy8-28
959378,xy8-28
959230,xy8-42
959390,xy8-42
959194,xy8-6
959359,xy8-6
959212,xy8-24
959374,xy8-24
959204,xy8-16
959368,xy8-16
959337,xy8-148
959487,xy8-148
959312,xy8-123
959462,xy8-123
959307,xy8-118
959457,xy8-118
959227,xy8-39
959387,xy8-39
959287,xy8-98
959439,xy8-98
959202,xy8-14
959366,xy8-14
959294,xy8-105
959445,xy8-105
959316,xy8-127
959466,xy8-127
959315,xy8-126
959465,xy8-126
959314,xy8-125
959464,xy8-125
959218,xy8-30
959380,xy8-30
959217,xy8-29
959379,xy8-29
959244,xy8-56
959403,xy8-56
959338,xy8-149
959488,xy8-149
959313,xy8-124
959463,xy8-124
959269,xy8-80
959422,xy8-80
959261,xy8-72
959415,xy8-72
959310,xy8-121
959460,xy8-121
959339,xy8-150
959489,xy8-150
959208,xy8-20
959372,xy8-20
959311,xy8-122
959461,xy8-122
959232,xy8-44
959392,xy8-44
959231,xy8-43
959391,xy8-43
959233,xy8-45
959393,xy8-45
959203,xy8-15
959367,xy8-15
959256,xy8-67
959410,xy8-67
959260,xy8-71
959414,xy8-71
959296,xy8-107
959447,xy8-107
959283,xy8-94
959435,xy8-94
959280,xy8-91
959281,xy8-92
959433,xy8-91
959278,xy8-89
959279,xy8-90
959431,xy8-89
959432,xy8-90
630456,base1-43
715637,base1-43
715734,base1-43
630414,base1-1
7599149,base1-1
715590,base1-1
715692,base1-1
630436,base1-23
7456074,base1-23
715612,base1-23
715714,base1-23
630430,base1-17
715606,base1-17
715708,base1-17
630504,base1-91
715680,base1-91
5836057,base1-91
630415,base1-2
7249889,base1-2
715591,base1-2
715693,base1-2
4536070,base1-2
2365260,base1-2
630457,base1-44
715632,base1-44
4563042,base1-44
715735,base1-44
630458,base1-45
715633,base1-45
715736,base1-45
630416,base1-3
7718784,base1-3
715592,base1-3
715694,base1-3
630417,base1-4
7096109,base1-4
715593,base1-4
7307451,base1-4
715695,base1-4
630459,base1-46
7418436,base1-46
715634,base1-46
715737,base1-46
630437,base1-24
715613,base1-24
715715,base1-24
630418,base1-5
630483,base1-70
715659,base1-70
3839426,base1-70
6948238,base1-5
715594,base1-5
715696,base1-5
630484,base1-71
715660,base1-71
4196417,base1-71
2386886,base1-71
630493,base1-80
715669,base1-80
4035079,base1-80
2386894,base1-80
630485,base1-72
715661,base1-72
3951785,base1-72
630438,base1-25
7374202,base1-25
715614,base1-25
715716,base1-25
630460,base1-47
715635,base1-47
4388133,base1-47
715738,base1-47
630461,base1-48
715636,base1-48
715739,base1-48
630509,base1-96
715685,base1-96
4188903,base1-96
630431,base1-18
715607,base1-18
715709,base1-18
630439,base1-26
715615,base1-26
715717,base1-26
630462,base1-49
715638,base1-49
715740,base1-49
630432,base1-19
715608,base1-19
715710,base1-19
630433,base1-20
7719406,base1-20
715609,base1-20
715711,base1-20
630434,base1-21
715610,base1-21
715712,base1-21
630505,base1-92
715681,base1-92
5836056,base1-92
2386887,base1-92
630494,base1-81
715670,base1-81
3951805,base1-81
630440,base1-27
715616,base1-27
715718,base1-27
630510,base1-97
715686,base1-97
5116108,base1-97
7718895,base1-97
630511,base1-98
715687,base1-98
4034808,base1-98
630495,base1-82
715671,base1-82
4644689,base1-82
630463,base1-50
715639,base1-50
715741,base1-50
630512,base1-99
715688,base1-99
3920947,base1-99
630441,base1-28
7667658,base1-28
715617,base1-28
715719,base1-28
630506,base1-93
715682,base1-93
5836054,base1-93
630419,base1-6
6942600,base1-6
715595,base1-6
715697,base1-6
630442,base1-29
715618,base1-29
715720,base1-29
630420,base1-7
6948234,base1-7
715596,base1-7
715698,base1-7
630486,base1-73
715662,base1-73
4018040,base1-73
630487,base1-74
715663,base1-74
4175589,base1-74
630443,base1-30
7374510,base1-30
715619,base1-30
715721,base1-30
630444,base1-31
715620,base1-31
715722,base1-31
630445,base1-32
715621,base1-32
715723,base1-32
630446,base1-33
715622,base1-33
715724,base1-33
630464,base1-51
715640,base1-51
715742,base1-51
630488,base1-75
7374094,base1-75
715664,base1-75
4602501,base1-75
630513,base1-100
715689,base1-100
4017901,base1-100
7532487,base1-8
715597,base1-8
715699,base1-8
2347886,base1-8
630447,base1-34
715623,base1-34
715725,base1-34
2386889,base1-34
630465,base1-52
715641,base1-52
715743,base1-52
2386888,base1-52
630448,base1-35
715624,base1-35
715726,base1-35
630449,base1-36
715625,base1-36
715727,base1-36
630466,base1-53
715642,base1-53
715744,base1-53
630422,base1-9
7226552,base1-9
715598,base1-9
715700,base1-9
630496,base1-83
715672,base1-83
3839427,base1-83
630467,base1-54
715643,base1-54
715745,base1-54
630423,base1-10
6480594,base1-10
715599,base1-10
715701,base1-10
630424,base1-11
715600,base1-11
715702,base1-11
630468,base1-55
715644,base1-55
715746,base1-55
630450,base1-37
715626,base1-37
715728,base1-37
630425,base1-12
7517687,base1-12
715601,base1-12
2386882,base1-12
6326897,base1-12
715703,base1-12
630469,base1-56
715645,base1-56
715747,base1-56
2386890,base1-56
630435,base1-22
715611,base1-22
715713,base1-22
2386885,base1-22
630470,base1-57
6981124,base1-57
715646,base1-57
715748,base1-57
2386884,base1-57
630471,base1-58
7210649,base1-58
3442497,base1-58
1089418,base1-58
715647,base1-58
2021480,base1-58
1341321,base1-58
2336244,base1-58
2021481,base1-58
715749,base1-58
630497,base1-84
715673,base1-84
3839430,base1-84
630500,base1-87
7736523,base1-87
715676,base1-87
5836058,base1-87
630489,base1-76
715665,base1-76
6663726,base1-76
630498,base1-85
715674,base1-85
3951782,base1-85
630499,base1-86
715675,base1-86
3839429,base1-86
630490,base1-77
7306514,base1-77
715666,base1-77
3951781,base1-77
2365266,base1-77
630472,base1-59
7517728,base1-59
715648,base1-59
715750,base1-59
630451,base1-38
715627,base1-38
715729,base1-38
630426,base1-13
7224910,base1-13
715602,base1-13
715704,base1-13
630473,base1-60
715649,base1-60
715751,base1-60
630452,base1-39
715628,base1-39
715730,base1-39
630507,base1-94
715683,base1-94
3978639,base1-94
2386896,base1-94
630501,base1-88
715677,base1-88
4034770,base1-88
630514,base1-101
715690,base1-101
3951778,base1-101
630427,base1-14
7328191,base1-14
715603,base1-14
715705,base1-14
630453,base1-40
715629,base1-40
715731,base1-40
2386893,base1-40
630474,base1-61
715651,base1-61
715752,base1-61
2386892,base1-61
630502,base1-89
715678,base1-89
3839428,base1-89
630475,base1-62
715650,base1-62
715753,base1-62
2386891,base1-62
630491,base1-78
715667,base1-78
6663727,base1-78
630454,base1-41
715630,base1-41
715732,base1-41
2365264,base1-41
630476,base1-63
7374474,base1-63
715652,base1-63
715754,base1-63
2365261,base1-63
630477,base1-64
715653,base1-64
715755,base1-64
2365265,base1-64
630478,base1-65
715654,base1-65
715756,base1-65
2386883,base1-65
630492,base1-79
715668,base1-79
5962661,base1-79
630503,base1-90
715679,base1-90
4645359,base1-90
2386895,base1-90
630508,base1-95
715684,base1-95
4548060,base1-95
2386897,base1-95
2365267,base1-95
630479,base1-66
715655,base1-66
715757,base1-66
630428,base1-15
7308960,base1-15
715604,base1-15
715706,base1-15
630480,base1-67
715656,base1-67
715758,base1-67
630481,base1-68
715657,base1-68
715759,base1-68
630455,base1-42
6944489,base1-42
715631,base1-42
4360783,base1-42
715733,base1-42
2365262,base1-42
630515,base1-102
715691,base1-102
4016336,base1-102
2365263,base1-102
630482,base1-69
7719356,base1-69
715658,base1-69
715760,base1-69
630429,base1-16
715605,base1-16
715707,base1-16
641868,base4-65
643564,base4-1
641836,base4-33
641824,base4-21
641869,base4-66
641920,base4-118
641805,base4-2
641870,base4-67
641837,base4-34
641871,base4-68
641806,base4-3
641807,base4-4
641872,base4-69
641838,base4-35
641808,base4-5
641809,base4-6
641903,base4-101
641873,base4-70
641911,base4-109
641839,base4-36
641874,base4-71
641840,base4-37
641875,base4-72
641926,base4-124
641825,base4-22
641841,base4-38
641876,base4-73
641826,base4-23
641827,base4-24
641828,base4-25
641921,base4-119
641912,base4-110
641877,base4-74
641842,base4-39
641843,base4-40
641844,base4-41
641927,base4-125
641928,base4-126
641913,base4-111
641878,base4-75
641879,base4-76
641929,base4-127
641845,base4-42
641922,base4-120
641810,base4-7
641846,base4-43
641811,base4-8
641904,base4-102
641905,base4-103
641847,base4-44
641880,base4-77
641848,base4-45
641849,base4-46
641850,base4-47
641829,base4-26
641906,base4-104
641851,base4-48
641930,base4-128
641852,base4-49
641881,base4-78
641853,base4-50
641854,base4-51
641882,base4-79
641812,base4-9
641914,base4-112
641855,base4-52
641883,base4-80
641884,base4-81
641813,base4-10
641830,base4-27
641814,base4-11
641815,base4-12
641885,base4-82
2383202,base4-83
641856,base4-53
641857,base4-54
641816,base4-13
641886,base4-84
641887,base4-85
641858,base4-55
641859,base4-56
641817,base4-14
641831,base4-28
641888,base4-86
641889,base4-87
641832,base4-29
641915,base4-113
641923,base4-121
641917,base4-115
641907,base4-105
641916,base4-114
641908,base4-106
641890,base4-88
641860,base4-57
641818,base4-15
641924,base4-122
641918,base4-116
641931,base4-129
641819,base4-16
641861,base4-58
641891,base4-89
641862,base4-59
641892,base4-90
641893,base4-91
641909,base4-107
641820,base4-17
641863,base4-60
641864,base4-61
641833,base4-30
641894,base4-92
641895,base4-93
641896,base4-94
641897,base4-95
641910,base4-108
641919,base4-117
641925,base4-123
641898,base4-96
641865,base4-62
641834,base4-31
641899,base4-97
641821,base4-18
641835,base4-32
641900,base4-98
641901,base4-99
641866,base4-63
2336220,base4-63
641932,base4-130
641902,base4-100
641867,base4-64
641822,base4-19
641823,base4-20
1673287,swsh5-108
1673288,swsh5-107
1725079,swsh5-107
1725080,swsh5-108
1673237,swsh5-57
1725038,swsh5-57
1673182,swsh5-1
1724990,swsh5-1
1673284,swsh5-104
1725076,swsh5-104
1673198,swsh5-17
1725005,swsh5-17
1673233,swsh5-53
1725034,swsh5-53
1673298,swsh5-118
1725087,swsh5-118
1673282,swsh5-102
1725074,swsh5-102
1673281,swsh5-101
1725073,swsh5-101
1673301,swsh5-121
1673338,swsh5-158
1673352,swsh5-172
1725089,swsh5-121
1673224,swsh5-43
1725026,swsh5-43
1673185,swsh5-4
1724993,swsh5-4
1673186,swsh5-5
1724994,swsh5-5
1673302,swsh5-122
1725091,swsh5-122
1673259,swsh5-79
1725058,swsh5-79
1673190,swsh5-9
1724997,swsh5-9
1673211,swsh5-30
1725014,swsh5-30
1673188,swsh5-8
4556227,swsh5-8
1724996,swsh5-8
1673189,swsh5-7
1724995,swsh5-7
1673303,swsh5-123
1673339,swsh5-159
1673353,swsh5-173
1725093,swsh5-123
1673239,swsh5-59
1725040,swsh5-59
1673238,swsh5-58
1725039,swsh5-58
1673260,swsh5-80
1725059,swsh5-80
1673255,swsh5-75
1725054,swsh5-75
1673219,swsh5-38
1725022,swsh5-38
1673289,swsh5-109
1673336,swsh5-156
1673290,swsh5-110
1673351,swsh5-171
1673220,swsh5-39
1725023,swsh5-39
1673271,swsh5-91
1725065,swsh5-91
1673249,swsh5-69
1725048,swsh5-69
1673244,swsh5-64
1725043,swsh5-64
1673286,swsh5-106
1725078,swsh5-106
1673299,swsh5-119
1725088,swsh5-119
1673191,swsh5-10
1724998,swsh5-10
1673225,swsh5-44
1725027,swsh5-44
1673226,swsh5-45
1725028,swsh5-45
1673206,swsh5-25
1725009,swsh5-25
1673325,swsh5-145
1673326,swsh5-146
1673221,swsh5-40
1673304,swsh5-124
1725092,swsh5-124
1673201,swsh5-20
1725006,swsh5-20
1673305,swsh5-125
1725095,swsh5-125
1673240,swsh5-60
1725041,swsh5-60
1673306,swsh5-126
1673360,swsh5-180
1725094,swsh5-126
1673263,swsh5-83
1725062,swsh5-83
1673307,swsh5-127
1725096,swsh5-127
1673292,swsh5-112
1725082,swsh5-112
1673323,swsh5-143
1673199,swsh5-18
1673344,swsh5-164
1673200,swsh5-19
1673195,swsh5-14
1725002,swsh5-14
1673222,swsh5-41
1725024,swsh5-41
1673215,swsh5-34
1725018,swsh5-34
1673216,swsh5-35
1725019,swsh5-35
1673272,swsh5-92
1725066,swsh5-92
1673234,swsh5-54
1725035,swsh5-54
1673295,swsh5-115
1725085,swsh5-115
1673251,swsh5-71
1725050,swsh5-71
1673252,swsh5-72
1725051,swsh5-72
1673270,swsh5-90
1708971,swsh5-90
1673236,swsh5-56
1725037,swsh5-56
1673254,swsh5-74
1725053,swsh5-74
1673207,swsh5-26
1725010,swsh5-26
1673274,swsh5-94
1725068,swsh5-94
1673285,swsh5-105
1725077,swsh5-105
1673212,swsh5-31
1725015,swsh5-31
1673359,swsh5-179
1673276,swsh5-96
1725069,swsh5-96
1673275,swsh5-95
1708970,swsh5-95
1673300,swsh5-120
1725090,swsh5-120
1673223,swsh5-42
1725025,swsh5-42
1673214,swsh5-33
1725017,swsh5-33
1750258,swsh5-128
2884459,swsh5-160
2267028,swsh5-174
1784613,swsh5-128
1673322,swsh5-142
1673187,swsh5-6
5221445,swsh5-6
1673309,swsh5-129
1673361,swsh5-181
5704605,swsh5-129
1725098,swsh5-129
1673294,swsh5-114
1725084,swsh5-114
1673293,swsh5-113
1725083,swsh5-113
1673196,swsh5-15
1725003,swsh5-15
1673227,swsh5-47
1725030,swsh5-47
1673228,swsh5-48
1725031,swsh5-48
1673246,swsh5-66
1725045,swsh5-66
1673250,swsh5-70
1725049,swsh5-70
1673280,swsh5-100
1725072,swsh5-100
1673242,swsh5-61
1725042,swsh5-61
1673256,swsh5-76
1725055,swsh5-76
1673257,swsh5-77
1725056,swsh5-77
1673328,swsh5-148
1673241,swsh5-62
1673278,swsh5-98
1725070,swsh5-98
1673273,swsh5-93
1725067,swsh5-93
1673329,swsh5-149
1673243,swsh5-63
1673358,swsh5-178
1673218,swsh5-37
5334237,swsh5-37
1725021,swsh5-37
1673248,swsh5-68
1725047,swsh5-68
1673245,swsh5-65
1725044,swsh5-65
1673229,swsh5-49
1725032,swsh5-49
1673283,swsh5-103
1725075,swsh5-103
1673310,swsh5-130
1673341,swsh5-161
1673355,swsh5-175
1725099,swsh5-130
1673205,swsh5-24
1725008,swsh5-24
1673247,swsh5-67
1725046,swsh5-67
1673296,swsh5-116
1725086,swsh5-116
4946868,swsh5-60
1673320,swsh5-140
1673362,swsh5-182
1725109,swsh5-140
1673311,swsh5-131
1725100,swsh5-131
1673312,swsh5-132
1673342,swsh5-162
1673356,swsh5-176
1725101,swsh5-132
1673332,swsh5-152
1673333,swsh5-153
1673267,swsh5-87
1673349,swsh5-169
1673350,swsh5-170
1673268,swsh5-88
1673217,swsh5-36
1725020,swsh5-36
1673258,swsh5-78
1725057,swsh5-78
1673208,swsh5-27
1725011,swsh5-27
1673209,swsh5-28
1725012,swsh5-28
1673262,swsh5-82
5529265,swsh5-82
4726796,swsh5-82
1725061,swsh5-82
1673192,swsh5-11
1724999,swsh5-11
1673213,swsh5-32
1725016,swsh5-32
5157397,swsh5-46
1673363,swsh5-46
1725029,swsh5-46
1673261,swsh5-81
1725060,swsh5-81
1673321,swsh5-141
2728518,swsh5-183
1725110,swsh5-141
1673313,swsh5-133
1725102,swsh5-133
1673314,swsh5-134
1673343,swsh5-163
1673357,swsh5-177
1725103,swsh5-134
1673330,swsh5-150
1673331,swsh5-151
1673265,swsh5-85
1673347,swsh5-167
1673348,swsh5-168
1673266,swsh5-86
6714960,swsh5-86
1673210,swsh5-29
1725013,swsh5-29
1673315,swsh5-135
1725104,swsh5-135
1673291,swsh5-111
1725081,swsh5-111
1673193,swsh5-12
1725000,swsh5-12
1673235,swsh5-55
1725036,swsh5-55
1673279,swsh5-99
1725071,swsh5-99
1673264,swsh5-84
1725063,swsh5-84
1673297,swsh5-117
1673337,swsh5-157
1673197,swsh5-16
1725004,swsh5-16
1673327,swsh5-147
1673230,swsh5-50
1673346,swsh5-166
1673231,swsh5-51
1673204,swsh5-23
4360773,swsh5-23
1725007,swsh5-23
1673253,swsh5-73
1725052,swsh5-73
1673316,swsh5-136
1725105,swsh5-136
1673317,swsh5-137
1725106,swsh5-137
1673318,swsh5-138
5154460,swsh5-138
1725107,swsh5-138
1673334,swsh5-154
1673335,swsh5-155
1673277,swsh5-97
5604271,swsh5-97
1673319,swsh5-139
1725108,swsh5-139
1673324,swsh5-144
1673202,swsh5-21
1673345,swsh5-165
1673203,swsh5-22
6782112,swsh5-22
1673184,swsh5-3
1724992,swsh5-3
1673194,swsh5-13
1725001,swsh5-13
1673183,swsh5-2
1724991,swsh5-2
1673232,swsh5-52
1725033,swsh5-52
1673269,swsh5-89
1725064,swsh5-89
2978638,bp-6
2978640,bp-6
2978641,bp-7
2978642,bp-7
2978632,bp-1
2978633,bp-1
2978634,bp-2
5790812,bp-2
2978635,bp-2
2978636,bp-3
2978644,bp-9
2978643,bp-8
2978572,bp-4
2978573,bp-4
2978637,bp-5
2978639,bp-5
806352,bw1-38
886690,bw1-39
806439,bw1-38
886711,bw1-39
806394,bw1-87
806481,bw1-87
806349,bw1-35
806436,bw1-35
806353,bw1-40
886691,bw1-41
806440,bw1-40
886712,bw1-41
806397,bw1-90
886697,bw1-91
806484,bw1-90
886718,bw1-91
806396,bw1-89
806483,bw1-89
2677907,bw1-111
806342,bw1-25
5550602,bw1-25
7718920,bw1-25
806429,bw1-25
806341,bw1-23
886686,bw1-24
806428,bw1-23
886707,bw1-24
806334,bw1-13
806421,bw1-13
806345,bw1-29
886688,bw1-30
806432,bw1-29
886709,bw1-30
806350,bw1-36
806437,bw1-36
806366,bw1-56
806453,bw1-56
806338,bw1-19
886685,bw1-20
806425,bw1-19
886706,bw1-20
806398,bw1-92
806485,bw1-92
806399,bw1-93
806486,bw1-93
806400,bw1-94
806487,bw1-94
2677920,bw1-110
7047618,bw1-110
7719041,bw1-110
2677917,bw1-106
806401,bw1-95
806488,bw1-95
806356,bw1-46
806443,bw1-46
2677911,bw1-105
806369,bw1-60
806456,bw1-60
806389,bw1-82
806476,bw1-82
806355,bw1-44
886693,bw1-45
806442,bw1-44
886714,bw1-45
806384,bw1-75
806471,bw1-75
806383,bw1-74
806470,bw1-74
806385,bw1-76
806472,bw1-76
806373,bw1-64
6239712,bw1-64
806460,bw1-64
806374,bw1-65
806461,bw1-65
806376,bw1-67
806463,bw1-67
2677930,bw1-108
7047617,bw1-108
806332,bw1-10
806419,bw1-10
806388,bw1-80
886696,bw1-81
7226347,bw1-81
806475,bw1-80
886717,bw1-81
806382,bw1-73
806469,bw1-73
806333,bw1-11
886682,bw1-12
806420,bw1-11
886703,bw1-12
2677903,bw1-112
806395,bw1-88
806482,bw1-88
806358,bw1-48
806445,bw1-48
806359,bw1-49
806446,bw1-49
806344,bw1-27
886687,bw1-28
6639838,bw1-27
806431,bw1-27
886708,bw1-28
806347,bw1-33
806434,bw1-33
806329,bw1-7
806416,bw1-7
806339,bw1-21
806426,bw1-21
806386,bw1-77
886695,bw1-78
806473,bw1-77
886716,bw1-78
806331,bw1-9
806418,bw1-9
806391,bw1-84
806478,bw1-84
806337,bw1-17
886684,bw1-18
806424,bw1-17
886705,bw1-18
806411,bw1-115
806402,bw1-96
806489,bw1-96
806403,bw1-97
806490,bw1-97
806404,bw1-98
806491,bw1-98
806405,bw1-99
806492,bw1-99
806406,bw1-100
806493,bw1-100
806407,bw1-101
806494,bw1-101
2677913,bw1-109
806375,bw1-66
806462,bw1-66
886698,bw1-113
806343,bw1-26
806430,bw1-26
806367,bw1-57
806454,bw1-57
806408,bw1-102
806495,bw1-102
806346,bw1-31
886689,bw1-32
5921870,bw1-13
806433,bw1-31
886710,bw1-32
806372,bw1-63
806459,bw1-63
806371,bw1-62
806458,bw1-62
806335,bw1-14
806422,bw1-14
806364,bw1-54
806451,bw1-54
806378,bw1-69
806465,bw1-69
806377,bw1-68
806464,bw1-68
806328,bw1-5
886681,bw1-6
806414,bw1-5
886702,bw1-6
806326,bw1-3
806327,bw1-4
806413,bw1-3
886701,bw1-4
806348,bw1-34
806435,bw1-34
806330,bw1-8
806417,bw1-8
806340,bw1-22
806427,bw1-22
806325,bw1-1
886680,bw1-2
2183097,bw1-1
806412,bw1-1
886700,bw1-2
806365,bw1-55
806452,bw1-55
806390,bw1-83
806477,bw1-83
806409,bw1-103
806496,bw1-103
806351,bw1-37
806438,bw1-37
806410,bw1-104
806497,bw1-104
806361,bw1-51
806448,bw1-51
806336,bw1-15
886683,bw1-16
6390350,bw1-15
806423,bw1-15
886704,bw1-16
806370,bw1-61
806457,bw1-61
806368,bw1-58
886694,bw1-59
806455,bw1-58
886715,bw1-59
806392,bw1-85
806479,bw1-85
806393,bw1-86
806480,bw1-86
806362,bw1-52
806449,bw1-52
806381,bw1-72
806468,bw1-72
806387,bw1-79
5206636,bw1-79
806474,bw1-79
2677928,bw1-107
806363,bw1-53
5809316,bw1-53
806450,bw1-53
806360,bw1-50
806447,bw1-50
806354,bw1-42
886692,bw1-43
6137161,bw1-42
886713,bw1-42
806441,bw1-43
886699,bw1-114
806357,bw1-47
806444,bw1-47
806380,bw1-71
806467,bw1-71
806379,bw1-70
806466,bw1-70
956667,bw7-152
956642,bw7-127
956786,bw7-127
956641,bw7-126
956785,bw7-126
956552,bw7-37
956703,bw7-37
956519,bw7-4
956672,bw7-4
956662,bw7-147
956615,bw7-100
956616,bw7-101
956660,bw7-145
6160690,bw7-100
956761,bw7-100
956546,bw7-31
956697,bw7-31
956571,bw7-56
956721,bw7-56
956631,bw7-116
956775,bw7-116
956537,bw7-22
956689,bw7-22
956656,bw7-141
956524,bw7-9
956535,bw7-20
7308843,bw7-20
956687,bw7-20
956533,bw7-18
956685,bw7-18
956534,bw7-19
956686,bw7-19
956663,bw7-148
956570,bw7-55
956720,bw7-55
956652,bw7-137
956529,bw7-14
956681,bw7-14
956658,bw7-143
956582,bw7-67
956579,bw7-64
956580,bw7-65
956729,bw7-64
956730,bw7-65
956600,bw7-85
956747,bw7-85
956561,bw7-46
956712,bw7-46
956653,bw7-138
956654,bw7-139
956543,bw7-28
956694,bw7-28
956542,bw7-27
956693,bw7-27
956629,bw7-114
956773,bw7-114
956553,bw7-38
6216898,bw7-38
956704,bw7-38
956555,bw7-40
956706,bw7-40
956623,bw7-108
956767,bw7-108
956557,bw7-42
956708,bw7-42
956626,bw7-111
956770,bw7-111
956577,bw7-62
956727,bw7-62
956578,bw7-63
956728,bw7-63
956576,bw7-61
956726,bw7-61
956599,bw7-84
956746,bw7-84
956568,bw7-53
956718,bw7-53
956569,bw7-54
956719,bw7-54
956567,bw7-52
956717,bw7-52
956541,bw7-26
956692,bw7-26
956643,bw7-128
956787,bw7-128
956622,bw7-107
956766,bw7-107
956614,bw7-99
956760,bw7-99
956559,bw7-44
956710,bw7-44
956595,bw7-80
956742,bw7-80
956596,bw7-81
956743,bw7-81
956517,bw7-2
